"ID_REF"	"GSM3175736"	"GSM3175737"	"GSM3175738"	"GSM3175739"	"GSM3175740"	"GSM3175741"
"HTA2-neg-47420173_st"	2.3311172	2.5940945	2.663825	2.6985538	2.7605028	2.4479856
"HTA2-neg-47420176_st"	3.0089412	3.5296605	3.8720338	3.0570266	2.3973749	3.1168878
"HTA2-neg-47420177_st"	4.0408936	2.7970324	3.3011663	3.819212	3.1500702	3.5632057
"HTA2-neg-47420194_st"	3.1464605	2.8903785	3.7295973	3.6494122	2.8555906	3.667766
"HTA2-neg-47420204_st"	2.6439464	3.6203225	2.713172	2.8698795	2.9796329	3.0415654
"HTA2-neg-47420232_st"	3.115571	2.4261672	2.4326403	2.3952172	2.6779685	2.471716
"HTA2-neg-47420234_st"	3.555092	2.240413	2.6587565	2.3311172	2.0992687	2.4646707
"HTA2-neg-47420247_st"	2.598363	2.0348303	2.1068594	3.209765	2.385785	2.1156206
"HTA2-neg-47420326_st"	3.9641418	4.1220536	4.3271556	3.4784544	3.8306649	4.057499
"HTA2-neg-47420332_st"	3.1604602	2.2610357	2.7850301	2.5688453	2.7056158	2.3576517
"HTA2-neg-47420333_st"	4.292823	4.9854703	4.822151	4.3188214	4.0271072	4.6013722
"HTA2-neg-47420345_st"	3.427544	3.9260714	4.1345887	3.407058	4.103831	3.8128016
"HTA2-neg-47420354_st"	3.0666897	2.9730284	2.5037847	3.0349727	2.4267337	2.6401045
"HTA2-neg-47420356_st"	4.7480006	5.1909766	4.356359	4.7254825	4.60128	4.304757
"HTA2-neg-47420383_st"	4.0305734	5.1463113	4.3357906	3.6791706	4.548725	4.458738
"HTA2-neg-47420405_st"	3.634706	2.8152347	3.4943845	3.1979625	3.5038726	2.9398954
"HTA2-neg-47420411_st"	3.7678237	4.154725	4.06673	3.766585	4.107291	3.7892191
"HTA2-neg-47420419_st"	2.6650171	2.7522137	2.8866124	2.9709828	2.7981033	2.5828032
"HTA2-neg-47420423_st"	5.676283	4.797013	4.726346	4.907264	5.1977096	4.409152
"HTA2-neg-47420444_st"	4.694338	3.9152048	4.928771	3.8254478	3.6936057	4.09865
"HTA2-neg-47420476_st"	4.8053527	5.2714825	4.0292554	3.9618416	3.8267326	4.636344
"HTA2-neg-47420490_st"	2.9082098	2.5320501	3.090349	2.9807363	2.9327116	3.2855256
"HTA2-neg-47420491_st"	4.351492	4.498567	4.892155	4.597539	3.819212	5.2529116
"HTA2-neg-47420492_st"	2.8449023	2.7212005	2.6237469	3.0089412	2.8259952	3.2036026
"HTA2-neg-47420510_st"	2.9738078	3.0733116	3.5516384	4.5477085	3.542739	4.1416883
"HTA2-neg-47420512_st"	2.9650521	2.6504211	3.260489	3.0222778	2.6629	3.2506993
"HTA2-neg-47420513_st"	2.5688453	2.892951	2.8980432	2.5321596	2.655879	2.7216873
"HTA2-neg-47420517_st"	3.2933972	2.4317636	2.6248367	2.8782582	2.5528302	3.4210408
"HTA2-neg-47420518_st"	3.4226391	3.2848396	3.9743354	2.9479604	2.9841516	2.998858
"HTA2-neg-47420520_st"	3.041995	2.9286242	3.3884614	2.6703115	2.8768947	3.0542443
"HTA2-neg-47420524_st"	2.4575448	2.3311172	2.816177	2.7637274	2.816177	3.1723065
"HTA2-neg-47420525_st"	3.3048291	3.3013625	4.1274595	3.4831846	2.8131492	3.790026
"HTA2-neg-47420549_st"	4.6051474	3.901015	4.061686	2.471716	3.819212	4.512553
"HTA2-neg-47420558_st"	2.5704088	2.7104564	2.3391	2.4265163	2.1659029	2.716712
"HTA2-neg-47420561_st"	2.567629	2.7397387	2.6596737	2.5707965	2.608155	2.6691017
"HTA2-neg-47420566_st"	4.2693634	3.013107	3.3507483	2.598363	2.6475966	3.3612862
"HTA2-neg-47420572_st"	3.001866	2.9677653	2.4396238	2.4396238	2.9311273	2.7279816
"HTA2-neg-47420575_st"	2.9697251	2.5876706	2.4815118	3.2916338	2.7531922	3.0481575
"HTA2-neg-47420580_st"	4.459586	4.074143	3.8283896	3.7373354	3.8905065	4.5240564
"HTA2-neg-47420604_st"	2.3566952	2.1068594	2.2421756	2.424307	2.7652743	2.3952172
"HTA2-neg-47420605_st"	3.2702055	2.5375326	2.4669473	2.4403172	2.632281	2.7223513
"HTA2-neg-47420607_st"	2.8483646	3.3024995	3.270626	3.581635	2.8728027	3.5076265
"HTA2-neg-47420609_st"	2.9415357	2.9938815	2.7520282	2.573647	3.0407267	2.59661
"HTA2-neg-47420610_st"	2.5782301	2.25601	2.325684	2.3987496	2.3254988	2.175425
"HTA2-neg-47420614_st"	2.6670883	2.297149	3.2800305	2.7792184	2.489863	2.805465
"HTA2-neg-47420617_st"	3.3205528	3.4034357	3.8357327	3.3028052	2.975926	3.8720148
"HTA2-neg-47420624_st"	2.6084032	3.1906462	3.0192366	3.3019106	2.7686832	3.4153705
"HTA2-neg-47420625_st"	2.4641736	2.8874965	2.8400085	2.9236891	3.3001711	2.6756494
"HTA2-neg-47420626_st"	2.0547457	2.4267416	2.5879035	2.5177624	2.6531405	2.3350997
"HTA2-neg-47420630_st"	2.758489	3.129599	2.9043531	3.0867543	3.608203	3.792356
"HTA2-neg-47420632_st"	2.7763305	2.341606	3.155386	2.9042883	2.9234056	2.816177
"HTA2-neg-47420633_st"	2.3484547	2.3247945	2.5263016	2.7830582	2.6531835	2.7392576
"HTA2-neg-47420639_st"	2.9093518	2.9697251	2.5080774	3.1808324	2.5157228	3.0499506
"HTA2-neg-47420640_st"	2.9352498	3.2962523	4.1940937	2.6917732	2.3968081	3.3662755
"HTA2-neg-47420645_st"	2.570448	3.0091023	2.6929002	2.8957698	3.0408263	2.8931074
"HTA2-neg-47420653_st"	2.5255017	2.6099215	2.6965528	2.4885051	2.577978	2.3765812
"HTA2-neg-47420654_st"	3.3108325	3.3385372	3.262989	4.055668	3.6547039	2.7916727
"HTA2-neg-47420655_st"	2.4245596	2.6360722	2.867767	3.1953905	3.0222356	3.0315244
"HTA2-neg-47420658_st"	3.7518063	3.1152072	3.0212872	3.517199	2.6472726	2.802491
"HTA2-neg-47420659_st"	2.716457	3.0408225	2.5061908	2.7469943	2.681802	2.968581
"HTA2-neg-47420661_st"	3.827695	3.6497514	4.0905375	4.492936	3.615095	3.1897836
"HTA2-neg-47420662_st"	2.4050097	2.2964716	2.816177	2.4050097	2.2568414	2.2394257
"HTA2-neg-47420663_st"	2.2184174	2.0877147	2.1597438	2.165533	2.4951096	2.3840013
"HTA2-neg-47420665_st"	3.45992	3.013107	3.735945	3.2331223	2.9816778	4.34761
"HTA2-neg-47420666_st"	3.3792858	2.818585	3.1362996	3.1528378	3.532626	3.0111344
"HTA2-neg-47420668_st"	3.718353	4.152703	4.0974	3.8036783	5.0039663	3.671774
"HTA2-neg-47420669_st"	4.6786857	3.8840716	3.9532819	3.884784	3.2247722	3.9050527
"HTA2-neg-47420693_st"	2.5311165	3.1389575	3.3930721	3.5632358	2.5895572	2.582755
"HTA2-neg-47420704_st"	2.405095	2.2343774	3.0481575	2.3311172	2.1488566	3.0481575
"HTA2-neg-47420711_st"	5.1193185	3.767458	4.5324497	3.4852793	4.4839025	3.4389317
"HTA2-neg-47420716_st"	2.165533	3.758356	2.4326403	2.471716	3.0481575	3.888102
"HTA2-neg-47420723_st"	3.2344067	2.8445494	3.337803	3.4962022	2.605706	2.856967
"HTA2-neg-47420725_st"	4.092216	4.3830166	4.7191043	3.7197561	4.560551	4.380729
"HTA2-neg-47420727_st"	2.5207603	2.9586978	2.7924016	3.012971	2.7648346	2.4380028
"HTA2-neg-47420729_st"	2.8919115	3.1916494	2.617352	3.376509	3.3726707	2.7384534
"HTA2-neg-47420731_st"	2.3230937	2.393417	2.1483386	2.7937424	2.1991756	3.0450299
"HTA2-neg-47420743_st"	2.624812	2.6598854	2.5104198	2.531926	2.1008582	2.624812
"HTA2-neg-47420755_st"	4.631796	4.3517165	4.304889	4.16237	4.594185	4.6972494
"HTA2-neg-47420757_st"	2.9998794	3.709764	3.8599744	3.6941917	3.409475	2.7059453
"HTA2-neg-47420761_st"	3.7226596	2.7864478	2.7864478	2.8481927	2.816177	2.8365676
"HTA2-neg-47420765_st"	2.7450936	2.6691298	2.5473852	2.9581816	2.504654	3.3443122
"HTA2-neg-47420772_st"	2.97561	3.3002481	2.873538	3.2247722	2.928681	2.4270377
"HTA2-neg-47420776_st"	3.450532	3.4984999	3.5889063	4.2721424	3.6822183	3.8244781
"HTA2-neg-47420779_st"	3.0466783	3.5555108	3.7752001	3.3778574	3.8106732	3.565775
"HTA2-neg-47420781_st"	2.8918242	4.2162232	2.4326403	2.6691017	3.2788563	3.3612862
"HTA2-neg-47420786_st"	4.8883915	4.530997	4.580118	4.2484117	3.810842	4.700375
"HTA2-neg-47420787_st"	3.013404	2.3680933	2.640159	2.5519733	2.7874954	2.6468506
"HTA2-neg-47420802_st"	3.0930955	2.8680682	3.3313875	3.2392778	3.2655168	3.285106
"HTA2-neg-47420804_st"	3.2882178	3.8567934	3.8807194	3.4216352	2.82326	3.4110754
"HTA2-neg-47420806_st"	3.555092	3.4013872	3.4461806	3.9216435	3.2669644	3.5102985
"HTA2-neg-47420814_st"	2.7756262	2.7356694	2.7191145	2.9954588	3.331762	2.4396093
"HTA2-neg-47420815_st"	2.8540006	2.2511184	2.2209244	2.5688453	2.6250875	2.4357648
"HTA2-neg-47420820_st"	3.9325516	3.3264601	2.6244087	2.883818	3.3295639	2.4672725
"HTA2-neg-47420823_st"	4.3221927	4.023829	3.032093	3.7670114	3.5620234	3.5826993
"HTA2-neg-47420827_st"	6.036288	5.6463294	5.8837786	5.8186207	5.689645	5.778795
"HTA2-neg-47420835_st"	4.9211187	4.390911	5.3355756	5.1935124	4.883475	5.577558
"HTA2-neg-47420851_st"	3.0076568	3.1327593	3.4628282	3.1933444	3.8795338	2.9568644
"HTA2-neg-47420857_st"	2.8105042	2.5279522	3.079609	2.4838018	2.892509	2.6671004
"HTA2-neg-47420860_st"	4.4072037	3.7989836	4.905045	5.2905426	5.544008	4.7561173
"HTA2-neg-47420864_st"	3.40347	3.0121882	3.2930362	3.5472941	2.8011549	3.7553802
"HTA2-neg-47420867_st"	4.5210247	4.9746747	5.2914824	5.0208683	5.232705	4.8055687
"HTA2-neg-47420874_st"	3.077734	3.030332	2.9042883	2.4826488	2.6390917	3.5244148
"HTA2-neg-47420882_st"	4.9583244	4.4770823	3.8211129	4.0037346	4.4984975	4.4047074
"HTA2-neg-47420897_st"	2.331593	2.1957326	2.4073632	2.2584088	2.3209612	2.536088
"HTA2-neg-47420898_st"	3.28698	3.3854084	3.6185422	3.0570266	3.305576	3.253273
"HTA2-neg-47420903_st"	4.1087403	5.459981	4.508626	4.1026177	4.903376	3.5353408
"HTA2-neg-47420904_st"	3.2916338	2.4511874	2.9697251	3.2916338	2.8802948	2.816177
"HTA2-neg-47420908_st"	6.1450024	5.9487624	6.2810836	6.4719496	6.12447	6.6548777
"HTA2-neg-47420910_st"	2.892951	2.645917	2.816732	3.0011287	3.3028598	2.5984147
"HTA2-neg-47420912_st"	3.8952675	2.7688558	4.045793	2.9840987	3.5608852	3.6249862
"HTA2-neg-47420916_st"	2.4175048	2.3294864	2.340156	2.9575098	2.4166281	2.4620473
"HTA2-neg-47420925_st"	4.9515786	4.3401194	4.1591873	4.3077908	4.3386345	4.838018
"HTA2-neg-47420926_st"	3.9090645	3.8342543	3.6215155	2.904064	3.5684333	3.2137148
"HTA2-neg-47420934_st"	3.2221425	2.6362894	3.394367	3.289572	3.7930496	3.6831057
"HTA2-neg-47420940_st"	2.4408715	2.6793425	2.8184571	3.0839272	2.532666	2.535586
"HTA2-neg-47420966_st"	2.621607	2.6217237	2.8988833	2.8672745	2.691075	2.5664582
"HTA2-neg-47420981_st"	2.8778656	2.6456265	2.6315823	2.4449944	3.3831947	2.186092
"HTA2-neg-47420982_st"	5.2075653	5.429445	5.147715	5.302023	5.0457463	5.2845173
"HTA2-neg-47420988_st"	2.791443	2.6796477	2.2165792	2.791443	2.9136534	2.947638
"HTA2-neg-47421001_st"	2.798682	2.543428	2.7027256	2.5815365	2.242312	2.4772341
"HTA2-neg-47421169_st"	4.858413	5.266716	5.3165746	4.402022	5.094829	4.7353325
"HTA2-neg-47421172_st"	4.9036427	3.4215188	3.8033028	4.476742	3.5241675	3.4344869
"HTA2-neg-47421192_st"	4.737854	4.5480914	4.171016	3.9633672	3.8851511	4.501129
"HTA2-neg-47421227_st"	2.5754316	2.7780607	2.73746	2.9745677	2.444472	2.8802948
"HTA2-neg-47421241_st"	4.8477387	4.653786	5.336242	3.7860565	3.5118675	5.214475
"HTA2-neg-47421296_st"	2.2253437	3.115571	2.1068594	2.488283	3.0481575	2.7871823
"HTA2-neg-47421298_st"	3.914927	4.597539	3.6752186	3.5691714	3.9210722	4.8425555
"HTA2-neg-47421299_st"	3.8896582	3.0776632	3.4536746	3.6127443	3.2828424	3.2496276
"HTA2-neg-47421342_st"	3.5100937	4.6507673	4.774367	3.4511817	4.6085796	4.515931
"HTA2-neg-47421354_st"	2.8918242	4.3424044	5.0380473	5.2149196	3.7226596	4.926305
"HTA2-neg-47421373_st"	2.418129	2.8507013	3.2788563	3.6962934	2.9280908	2.730635
"HTA2-neg-47421381_st"	3.1053119	2.5622149	2.579631	2.818647	2.7254086	3.482739
"HTA2-neg-47421387_st"	3.4252045	3.097961	2.9936624	3.1329472	4.2957735	3.0956686
"HTA2-neg-47421393_st"	3.6526363	3.7226596	4.4027042	4.022862	4.516661	3.6848772
"HTA2-neg-47421410_st"	4.527314	4.1906514	4.51909	4.396777	4.004099	4.3457055
"HTA2-neg-47421411_st"	2.573647	2.48079	3.012037	2.5438159	2.4815118	2.7154882
"HTA2-neg-47421447_st"	2.501729	2.74063	3.086963	2.4118533	2.8025632	2.8395545
"HTA2-neg-47421498_st"	3.2252057	3.984216	4.2693634	4.075255	3.3897417	3.095089
"HTA2-neg-47421519_st"	2.8775094	3.0789855	2.7636127	2.8726618	3.0612812	2.903913
"HTA2-neg-47421529_st"	3.4896226	2.6092763	2.9397175	4.0015745	3.0115933	2.3102806
"HTA2-neg-47421561_st"	2.4569705	2.6812804	2.4259665	2.5730717	2.5104198	2.4334664
"HTA2-neg-47421597_st"	2.82326	2.8251202	2.718706	2.8102114	2.8366456	2.8353279
"HTA2-neg-47421617_st"	3.505533	3.2090356	3.5203385	4.187324	3.757983	3.2291083
"HTA2-neg-47421633_st"	4.433991	3.6685774	4.3685026	4.8977942	4.112098	4.5197253
"HTA2-neg-47421635_st"	3.251281	2.986133	3.2765663	2.9944065	2.8825405	2.598042
"HTA2-neg-47421638_st"	2.554804	2.6766412	2.5028741	2.8833625	2.400544	2.1722295
"HTA2-neg-47421639_st"	2.8923364	3.0659435	3.1976628	2.840823	2.5652673	2.480476
"HTA2-neg-47421642_st"	3.6526363	2.8318639	2.750493	3.279743	2.5122032	2.2776427
"HTA2-neg-47421730_st"	3.3750112	3.5594137	3.820413	3.743376	3.9416072	3.673514
"HTA2-neg-47421748_st"	2.2776427	2.816177	2.2165792	2.816177	2.8802948	3.2916338
"HTA2-neg-47421751_st"	3.9370604	3.7575295	3.780984	3.641283	3.7122238	3.8033524
"HTA2-neg-47421759_st"	2.8952086	2.7031236	2.9042883	3.4892573	2.5688453	2.6649015
"HTA2-neg-47421822_st"	4.5172997	4.3567786	5.3225465	4.826948	4.4838743	4.410273
"HTA2-neg-47421829_st"	3.9809434	3.686376	3.3179271	3.55993	3.531958	2.8047876
"HTA2-neg-47421854_st"	4.963667	4.197894	4.5627074	4.5513883	4.908492	5.028066
"HTA2-neg-47421855_st"	4.305593	3.298392	3.4146895	3.813168	3.901015	3.0421133
"HTA2-neg-47421856_st"	3.3883514	3.2916338	4.1940937	2.9697251	3.6526363	3.3612862
"HTA2-neg-47421889_st"	3.1705499	2.977641	3.0498471	4.4160156	3.0056386	3.581528
"HTA2-neg-47421950_st"	4.0129776	4.5734816	4.002654	5.123243	4.915619	4.29679
"HTA2-neg-47421976_st"	4.641507	4.0251184	3.042648	4.1060686	3.2595823	3.0363266
"HTA2-neg-47421989_st"	5.9932027	5.823941	5.9803395	6.396573	5.995893	5.8062043
"HTA2-neg-47422012_st"	4.6051474	2.9697251	2.9697251	2.9042883	2.3311172	4.2906356
"HTA2-neg-47422014_st"	2.471716	2.3599205	4.4027042	2.816177	2.6475966	2.957082
"HTA2-neg-47422021_st"	3.4231129	3.2248104	3.2127357	3.3592598	3.4483583	3.5130627
"HTA2-neg-47422029_st"	3.8015773	5.500574	4.6133585	4.3233027	4.4609666	3.9690187
"HTA2-neg-47422037_st"	2.5393276	2.4946775	2.680515	2.7422597	2.548152	2.781528
"HTA2-neg-47422040_st"	2.965874	2.7485385	3.158009	3.2511168	3.0276241	2.7601638
"HTA2-neg-47422060_st"	4.154148	4.1705103	4.141567	3.873471	4.573381	3.667932
"HTA2-neg-47422078_st"	3.144576	2.8038473	2.6107526	3.0053751	2.6491578	2.796931
"HTA2-neg-47422080_st"	2.7886658	3.13197	2.975549	2.5048306	2.8265617	3.5307121
"HTA2-neg-47422083_st"	3.888102	2.680515	3.209765	2.816177	2.4422252	2.598363
"HTA2-neg-47422085_st"	2.4961104	2.629168	2.4496078	3.0912483	2.74223	2.769153
"HTA2-neg-47422090_st"	4.4601846	3.832477	3.835322	3.6843529	4.278628	3.896204
"HTA2-neg-47422093_st"	4.043717	4.457605	3.8588114	3.9853125	4.192465	3.45402
"HTA2-neg-47422095_st"	4.3725605	4.5769167	5.3629837	4.7180595	5.25235	4.8151245
"HTA2-neg-47422105_st"	3.778992	2.3978908	2.7539704	2.7992668	2.8146372	2.4870112
"HTA2-neg-47422120_st"	2.405095	2.327838	2.273848	2.7874994	2.3345973	2.5647914
"HTA2-neg-47422171_st"	2.7320385	2.6992466	3.3137932	2.9666398	2.8454676	2.7993639
"HTA2-neg-47422186_st"	3.149437	3.576414	3.4842236	2.5488787	3.3557396	3.675855
"HTA2-neg-47422203_st"	2.9090848	2.199163	2.156573	2.4372137	2.1135798	2.3186245
"HTA2-neg-47422232_st"	5.4509363	5.798323	5.5307775	6.123965	5.872044	5.293819
"HTA2-neg-47422236_st"	4.302653	3.2727697	4.0094013	4.1619735	4.0831985	4.2455745
"HTA2-neg-47422238_st"	3.1313348	2.495955	3.104231	2.9586713	3.095933	2.6600993
"HTA2-neg-47422248_st"	2.3172867	2.4679196	2.2411308	2.7569563	2.7318869	2.3495994
"HTA2-neg-47422251_st"	3.0587523	3.001449	2.9421415	3.1557157	2.8668478	3.2472794
"HTA2-neg-47422252_st"	4.238182	3.2923641	4.1038227	4.2828937	3.6135187	4.535588
"HTA2-neg-47422253_st"	2.6959667	2.8153985	2.4929814	2.5323534	2.5104198	2.5083575
"HTA2-neg-47422271_st"	2.9353397	2.8168552	2.619963	2.9353397	2.6475966	3.86571
"HTA2-neg-47422272_st"	2.5807192	2.4401205	2.4815118	2.7199683	2.4401205	2.6691017
"HTA2-neg-47422276_st"	4.7592235	5.4550858	5.5912914	5.0205474	4.8243456	5.398322
"HTA2-neg-47422282_st"	3.7476006	4.5875254	4.559021	4.6930623	4.227926	4.25643
"HTA2-neg-47422308_st"	2.8309946	2.419852	3.5962632	3.2301307	2.9049118	2.3952172
"HTA2-neg-47422318_st"	5.536303	5.100971	5.9210467	5.531827	5.300226	5.894083
"HTA2-neg-47422320_st"	3.616231	3.3353317	4.2306824	2.8619664	3.0787375	3.8364632
"HTA2-neg-47422321_st"	3.9804752	3.1551816	3.6139014	3.6488261	3.3224707	2.9111245
"HTA2-neg-47422322_st"	3.01925	3.1582732	3.2596185	2.7265666	3.5355086	3.1059086
"HTA2-neg-47422325_st"	2.816177	2.4092548	2.5124931	2.7380383	2.2931008	2.805452
"HTA2-neg-47422326_st"	3.752856	3.5123906	4.2601867	3.7296386	3.6692815	3.6714528
"HTA2-neg-47422327_st"	5.235067	4.705788	5.056128	4.6950603	5.4096613	5.1224475
"HTA2-neg-47422330_st"	2.7489793	2.6924684	2.7356339	2.4344401	3.0818644	2.3961997
"HTA2-neg-47422334_st"	3.49391	3.4358974	3.5899358	4.6273117	4.1202083	3.6847274
"HTA2-neg-47422335_st"	3.8982627	3.270388	3.6942198	3.4885974	3.5748622	4.7741146
"HTA2-neg-47422337_st"	2.8918242	2.9042883	3.5075285	2.9042883	2.8802948	2.816177
"HTA2-neg-47422342_st"	3.3353317	2.9189992	2.8529482	3.145196	3.0633779	3.9190085
"HTA2-neg-47422344_st"	3.4092662	2.9583704	3.6034887	3.8711338	2.5934622	3.6527932
"HTA2-neg-47422396_st"	2.839333	2.7313602	2.8852427	2.9442368	2.8806322	2.8900993
"HTA2-neg-47422398_st"	2.9300337	2.25601	2.7637966	3.108782	2.8146372	3.209765
"HTA2-neg-47422416_st"	3.2005305	3.3322597	2.8378782	2.8198729	2.7055368	2.7782836
"HTA2-neg-47422433_st"	2.852764	2.728127	3.226954	2.5788982	2.5827284	2.6564314
"HTA2-neg-47422438_st"	3.8124974	4.0041466	3.2018826	3.5272353	3.4336262	3.3333938
"HTA2-neg-47422444_st"	4.0386147	4.7819924	4.1274595	3.209765	4.4644175	6.0171847
"HTA2-neg-47422457_st"	2.4087758	2.3311172	2.6777523	2.573647	2.6008701	2.3430684
"HTA2-neg-47422459_st"	2.9783468	2.7712262	2.778657	2.7300434	2.7062159	2.8448155
"HTA2-neg-47422461_st"	2.7422597	3.2277033	3.115571	3.0481575	2.8802948	2.837693
"HTA2-neg-47422462_st"	2.2557087	2.5535498	2.34875	3.2564118	2.8156102	2.406295
"HTA2-neg-47422463_st"	2.2776427	2.4152117	2.9697251	2.598363	2.2776427	4.061686
"HTA2-neg-47422480_st"	4.6001353	5.567387	4.731927	4.316799	5.632047	5.0972495
"HTA2-neg-47422495_st"	2.5901635	2.9388018	2.7613306	2.6686356	2.615284	3.345719
"HTA2-neg-47422515_st"	5.2438245	5.0841937	5.8051353	4.3649936	5.0736656	4.902019
"HTA2-neg-47422666_st"	2.2083478	2.3425565	2.1838171	2.5383377	2.3271816	2.272396
"HTA2-neg-47422669_st"	2.9886415	2.796541	3.1943069	2.60117	2.881584	2.8597162
"HTA2-neg-47422670_st"	3.555092	2.724476	2.6046255	2.724476	2.665689	2.684375
"HTA2-neg-47422671_st"	2.932167	3.1237972	2.810596	3.0503933	3.2701263	3.8684058
"HTA2-neg-47422675_st"	2.840034	2.583421	2.6789508	2.8827467	2.6975403	2.6942763
"HTA2-neg-47422683_st"	3.5498304	3.8504398	3.815045	3.1954765	3.469844	3.2506993
"HTA2-neg-47422685_st"	2.8874476	2.9802675	3.3507483	2.6719153	2.498676	2.598363
"HTA2-neg-47422688_st"	4.0386147	2.4991856	2.5393276	3.4013872	4.3424044	4.926305
"HTA2-neg-47422699_st"	4.2554083	3.9249663	4.002369	4.3727584	3.7107694	3.8568497
"HTA2-neg-47422731_st"	2.5210037	2.3771768	2.2354023	3.0092082	2.333982	3.050834
"HTA2-neg-47422763_st"	2.9394333	3.3438976	3.8174942	3.5756338	2.856967	3.162668
"HTA2-neg-47422764_st"	2.46474	2.7019238	2.3246098	2.770441	2.7803226	2.7803574
"HTA2-neg-47422765_st"	2.4209244	2.3644152	3.2036235	2.4338927	2.8331203	2.8591611
"HTA2-neg-47422767_st"	2.405095	2.3746789	2.2872796	2.8371997	2.390656	2.3947575
"HTA2-neg-47422852_st"	3.387461	5.0036616	3.5779483	4.256094	3.4745862	4.50246
"HTA2-neg-47422881_st"	2.8591905	2.9139159	2.486375	2.980368	2.8721602	2.8804984
"HTA2-neg-47422892_st"	3.0382402	2.9098117	2.926687	3.1996152	3.6927114	4.086277
"HTA2-neg-47422896_st"	3.209765	4.7224946	2.4326403	3.901015	3.4583886	2.957082
"HTA2-neg-47422917_st"	3.2102036	3.2644699	3.0013428	3.0967357	2.4609585	3.446236
"HTA2-neg-47422919_st"	2.83467	2.5715184	2.8250153	2.6794195	2.65239	2.915836
"HTA2-neg-47422925_st"	4.366092	3.9867225	4.8295236	4.6781826	4.4532523	3.6737645
"HTA2-neg-47422964_st"	3.0969603	3.633041	3.7836618	3.560314	3.5270116	3.7744122
"HTA2-neg-47422967_st"	4.4683094	4.420576	4.926305	5.5691023	4.4644175	5.608929
"HTA2-neg-47422968_st"	2.6150055	3.2600234	2.64626	2.884576	2.9548588	3.167491
"HTA2-neg-47422977_st"	5.357671	5.131342	5.3407397	5.113339	4.6210885	5.015389
"HTA2-neg-47422979_st"	3.2476137	5.2019157	5.175635	4.926305	4.314178	4.926305
"HTA2-neg-47422981_st"	3.725431	3.818827	3.6561818	3.8145394	3.8203933	4.0411053
"HTA2-neg-47422983_st"	2.527966	2.2799892	2.0930638	2.6294017	2.2777727	2.5866306
"HTA2-neg-47422984_st"	4.402966	4.407459	4.883398	3.6034176	3.8008199	5.239414
"HTA2-neg-47422985_st"	3.6734695	3.4551992	3.261788	3.759305	3.4701557	4.0787797
"HTA2-neg-47423012_st"	3.0509543	2.8100164	2.9451401	3.3897412	2.840414	3.4868355
"HTA2-neg-47423025_st"	3.856378	3.843117	4.5311503	3.9966621	4.3209386	3.6303358
"HTA2-neg-47423026_st"	3.3883514	2.8685832	1.9562502	2.165533	2.385785	3.4583886
"HTA2-neg-47423028_st"	2.926518	3.0424728	3.2079945	3.1413958	2.8405874	2.5704226
"HTA2-neg-47423030_st"	3.2865345	2.5638397	2.7378364	3.0613596	3.0182207	3.0761504
"HTA2-neg-47423032_st"	3.520494	2.584119	3.5020235	3.196656	3.4895835	3.5386374
"HTA2-neg-47423047_st"	2.8611836	2.5654354	2.886589	2.7759643	3.7337089	3.0945117
"HTA2-neg-47423051_st"	2.8001678	2.4660637	2.7846735	3.2272575	2.5588813	2.5752707
"HTA2-neg-47423059_st"	2.6480772	2.6842399	2.623684	2.2736762	2.461622	2.5099788
"HTA2-neg-47423060_st"	3.1973085	3.4908671	3.0562482	3.4141634	3.2062988	3.1704054
"HTA2-neg-47423061_st"	2.6822457	2.766391	2.7779872	2.5252538	2.7402356	2.7937424
"HTA2-neg-47423062_st"	2.7986026	2.9307382	3.3373525	3.9595175	3.012632	4.3450727
"HTA2-neg-47423065_st"	2.237174	2.8164916	2.9026794	3.0823827	2.7648346	2.7706738
"HTA2-neg-47423073_st"	2.8035285	3.0048876	2.6929002	3.0255775	3.3358064	3.1190042
"HTA2-neg-47423074_st"	3.131994	3.1584961	4.034411	3.2684476	3.2796793	3.2120435
"HTA2-neg-47423090_st"	3.1824012	2.863004	2.9349668	2.3771124	3.162668	2.6625738
"HTA2-neg-47423091_st"	3.6832223	3.4319825	3.361463	4.0492597	4.0435104	3.2114754
"HTA2-neg-47423111_st"	4.3063297	3.0927854	3.1241903	3.0401645	3.469116	3.339783
"HTA2-neg-47423112_st"	2.248325	2.5830524	2.4279804	1.9317402	2.5390897	2.0972617
"HTA2-neg-47423115_st"	2.8647447	3.2478127	3.307555	3.1528378	2.8339512	3.5093842
"HTA2-neg-47423121_st"	3.28698	3.7287261	3.076296	2.9831479	2.882439	3.1927722
"HTA2-neg-47423153_st"	2.3311172	2.520235	2.9697251	2.644351	2.4908085	2.471716
"HTA2-neg-47423157_st"	4.020801	3.1040947	4.2484083	3.6867523	3.5228524	3.4472992
"HTA2-neg-47423158_st"	4.964836	3.901015	6.006004	5.8521757	2.5393276	5.868728
"HTA2-neg-47423174_st"	2.8918242	3.013107	4.823158	2.2253437	3.0481575	3.8054879
"HTA2-neg-47423186_st"	2.5350394	2.9758	2.5772622	2.3888829	2.4978285	3.1943638
"HTA2-neg-47423203_st"	4.3036065	3.7099338	5.2089405	3.9811866	4.1250935	2.6283326
"HTA2-neg-47423221_st"	4.2498035	3.4962344	3.4980357	3.1909008	3.4448276	3.7182024
