"ID_REF"	"GSM2509848"	"GSM2509849"	"GSM2509850"	"GSM2509851"
"TC01002855.hg.1"	5.171421	5.595623	5.322664	5.434772
"TC01002856.hg.1"	3.833845	3.703894	3.687927	3.731512
"TC01002857.hg.1"	4.013471	3.88203	3.824771	4.032948
"TC01002858.hg.1"	2.863631	2.840914	2.85641	2.894203
"TC01002859.hg.1"	5.520304	5.72289	5.616438	5.423624
"TC01002860.hg.1"	5.833859	5.840546	5.805318	5.780544
"TC01002861.hg.1"	7.903577	7.883861	7.889174	7.85138
"TC01002862.hg.1"	2.917892	2.889328	2.765963	2.78669
"TC01002863.hg.1"	13.61603	13.57361	13.73753	13.86515
"TC01002864.hg.1"	6.026375	5.992458	5.888478	5.897551
"TC01002865.hg.1"	5.069138	5.38498	5.354486	5.132226
"TC01002866.hg.1"	6.336063	6.266009	5.867672	5.874473
"TC01002867.hg.1"	5.761365	5.839664	5.821584	5.753253
"TC01002868.hg.1"	6.926091	6.877833	6.977129	7.019981
"TC01002869.hg.1"	2.529387	2.447871	2.479842	2.658168
"TC01002870.hg.1"	5.657408	5.486833	5.707223	5.716438
"TC01002871.hg.1"	2.701481	2.602241	2.819013	2.494221
"TC01002872.hg.1"	2.545943	2.433433	2.179992	2.463038
"TC01002873.hg.1"	5.008863	5.072823	5.505451	5.584971
"TC01002874.hg.1"	10.86344	10.84713	10.77813	10.75655
"TC01002875.hg.1"	7.742496	7.604372	7.441089	7.434758
"TC01002876.hg.1"	4.275201	4.250131	4.216805	4.200738
"TC01002877.hg.1"	6.163763	6.155978	6.036967	5.534175
"TC01002878.hg.1"	5.186479	5.22219	5.056699	5.209128
"TC01002879.hg.1"	7.958014	7.859464	8.022995	8.165541
"TC01002880.hg.1"	6.579667	6.721579	7.070397	6.910438
"TC01002881.hg.1"	8.008717	8.036257	7.892241	7.886601
"TC01002882.hg.1"	8.143607	7.982135	8.48922	8.50148
"TC01002883.hg.1"	4.16047	4.231754	4.191845	4.129332
"TC01002884.hg.1"	9.99401	9.964616	10.37124	10.31091
"TC01002885.hg.1"	4.658399	4.338119	4.391159	4.627937
"TC01002886.hg.1"	9.710087	9.588681	8.509331	8.543737
"TC01002887.hg.1"	3.420537	3.460426	3.297232	3.201849
"TC01002888.hg.1"	3.884548	4.011952	3.627582	3.519455
"TC01002889.hg.1"	4.388426	4.460111	4.526034	4.48027
"TC01002890.hg.1"	4.282299	4.461644	4.61139	4.478016
"TC01002891.hg.1"	9.396646	9.232677	9.76318	9.726244
"TC01002892.hg.1"	7.364142	7.339834	7.339081	7.223444
"TC01002893.hg.1"	3.202149	2.849639	2.829808	3.133304
"TC01002894.hg.1"	2.713633	2.820715	2.583727	2.737596
"TC01002895.hg.1"	4.122738	4.325272	4.352177	4.151643
"TC01002896.hg.1"	3.020723	3.687186	3.561019	3.575938
"TC01002897.hg.1"	2.855218	2.874887	2.629262	2.863914
"TC01002898.hg.1"	3.008563	3.02828	2.91153	2.809571
"TC01002899.hg.1"	3.156576	3.11023	3.13341	3.207466
"TC01002900.hg.1"	3.559103	3.509904	3.604517	3.56834
"TC01002901.hg.1"	3.147076	2.946079	2.872904	3.049274
"TC01002902.hg.1"	3.053252	2.896991	2.703791	2.790292
"TC01002903.hg.1"	6.847014	6.802247	7.335608	7.327996
"TC01002904.hg.1"	4.914912	4.935981	5.152415	5.106716
"TC01002905.hg.1"	4.679709	4.683962	4.753394	4.647161
"TC01002906.hg.1"	5.163949	5.411447	5.819712	5.65574
"TC01002907.hg.1"	3.142257	2.637886	2.660224	2.935035
"TC01002908.hg.1"	3.213245	3.191819	3.097166	3.131991
"TC01002909.hg.1"	2.59871	2.397132	2.736429	2.620422
"TC01002910.hg.1"	11.85571	11.80491	11.92789	11.76246
"TC01002911.hg.1"	5.498635	5.528301	5.783206	5.862687
"TC01002912.hg.1"	2.755856	2.935628	2.776068	2.805543
"TC01002913.hg.1"	5.065127	4.763134	4.561108	4.862267
"TC01002914.hg.1"	2.969546	2.758952	2.823501	2.854373
"TC01002915.hg.1"	4.798776	4.742444	4.699959	4.856114
"TC01002916.hg.1"	8.015995	7.960951	7.950076	7.939568
"TC01002917.hg.1"	3.266546	3.149392	3.09635	3.043377
"TC01002918.hg.1"	7.017403	6.982132	6.816423	6.802063
"TC01002919.hg.1"	3.374032	3.690361	3.572513	3.793669
"TC01002920.hg.1"	2.700752	2.84225	2.796103	2.694669
"TC01002921.hg.1"	2.967202	2.977171	2.779637	2.760708
"TC01002922.hg.1"	3.855711	3.673485	3.707834	3.76685
"TC01002923.hg.1"	6.461043	6.423777	6.379656	6.449261
"TC01002924.hg.1"	7.099661	7.06481	6.893235	6.898293
"TC01002925.hg.1"	3.226616	3.621488	3.720699	3.709882
"TC01002926.hg.1"	6.60731	6.652895	6.566636	6.622899
"TC01002927.hg.1"	4.860829	4.735046	4.526967	4.194203
"TC01002928.hg.1"	2.951766	2.83959	2.723654	2.805675
"TC01002929.hg.1"	3.630829	3.536386	3.47369	3.513727
"TC01002930.hg.1"	2.880258	2.702174	2.714421	2.846493
"TC01002931.hg.1"	4.187734	4.410414	4.196066	4.202889
"TC01002932.hg.1"	4.883401	4.87826	4.815475	4.816716
"TC01002933.hg.1"	2.940146	3.076065	2.783273	3.053179
"TC01002934.hg.1"	3.738227	3.684006	3.573258	3.692588
"TC01002935.hg.1"	3.148568	3.167813	3.311238	3.338176
"TC01002936.hg.1"	3.018419	2.942807	2.848787	2.929712
"TC01002937.hg.1"	3.535012	3.589079	3.557332	3.505058
"TC01002938.hg.1"	3.090285	2.873592	3.05689	3.018644
"TC01002939.hg.1"	8.252442	7.964814	8.483142	8.54455
"TC01002940.hg.1"	3.225856	3.261081	3.181882	3.185026
"TC01002941.hg.1"	3.372188	3.804015	3.660263	3.739384
"TC01002942.hg.1"	9.175227	9.10463	8.977909	8.973066
"TC01002943.hg.1"	4.880548	4.92187	4.893609	4.945467
"TC01002944.hg.1"	5.564564	5.705868	5.532907	5.524968
"TC01002945.hg.1"	6.09754	6.053727	5.927118	6.016324
"TC01002946.hg.1"	3.900339	3.988738	4.069444	3.984406
"TC01002948.hg.1"	8.006035	8.030008	7.998705	8.075004
"TC01002949.hg.1"	7.416153	7.291631	7.28904	7.292273
"TC01002950.hg.1"	4.416348	4.643228	4.564374	4.400397
"TC01002951.hg.1"	2.66372	2.561591	2.573349	2.619331
"TC01002952.hg.1"	7.127759	7.088253	7.177367	7.211609
"TC01002953.hg.1"	4.656606	4.707846	4.649755	4.585433
"TC01002954.hg.1"	8.184856	8.18861	8.035748	8.08021
"TC01002955.hg.1"	7.652722	7.639319	7.534754	7.639097
"TC01002956.hg.1"	3.784294	3.531596	3.356589	3.568
"TC01002957.hg.1"	5.544934	5.524784	5.543145	5.480309
"TC01002958.hg.1"	5.209407	5.196374	5.31903	5.080577
"TC01002959.hg.1"	6.293179	6.321706	6.302958	6.368371
"TC01002960.hg.1"	4.305081	4.39868	4.436393	4.313191
"TC01002961.hg.1"	6.304191	6.568494	6.19613	6.127944
"TC01002962.hg.1"	6.914262	6.826162	7.034307	7.13158
"TC01002963.hg.1"	5.240476	5.335132	5.327011	5.205855
"TC01002964.hg.1"	3.467131	3.08181	3.516443	3.183544
"TC01002965.hg.1"	5.891862	5.976781	5.880875	5.721273
"TC01002966.hg.1"	4.715066	4.506412	4.477427	4.566703
"TC01002967.hg.1"	3.341608	3.535609	3.628285	3.301576
"TC01002968.hg.1"	4.750667	4.663877	4.736782	4.743176
"TC01002969.hg.1"	5.837339	5.75817	5.782716	5.638856
"TC01002970.hg.1"	3.547937	3.644484	3.369335	3.213098
"TC01002971.hg.1"	3.635243	3.550308	3.477211	3.383836
"TC01002972.hg.1"	7.0887	6.943923	7.047863	7.114767
"TC01002973.hg.1"	5.457872	5.286823	5.441911	5.350064
"TC01002974.hg.1"	5.180789	4.977742	5.482	5.118415
"TC01002975.hg.1"	4.197945	4.361479	4.320188	4.226154
"TC01002976.hg.1"	6.054807	6.156973	6.087522	6.035638
"TC01002977.hg.1"	4.140296	3.80024	3.985096	4.045879
"TC01002978.hg.1"	4.969886	5.122781	5.485044	5.387881
"TC01002979.hg.1"	7.484512	7.385304	7.433956	7.422651
"TC01002980.hg.1"	8.181957	8.03124	8.108782	8.147193
"TC01002981.hg.1"	4.524003	4.611674	4.522785	4.45388
"TC01002982.hg.1"	4.097892	4.272321	4.199796	4.134617
"TC01002983.hg.1"	4.598146	4.698578	4.682873	4.48914
"TC01002984.hg.1"	4.071917	4.097415	3.985877	4.065772
"TC01002985.hg.1"	8.995039	8.97127	8.88133	8.878002
"TC01002986.hg.1"	4.215214	4.247009	4.206063	4.207957
"TC01002987.hg.1"	2.940869	2.894853	2.883206	2.898496
"TC01002988.hg.1"	4.105133	4.052847	3.87955	3.93879
"TC01002989.hg.1"	2.932817	3.032797	3.020572	3.079911
"TC01002990.hg.1"	4.930111	4.86176	4.931809	4.983163
"TC01002991.hg.1"	4.6826	4.69007	4.800369	4.800393
"TC01002992.hg.1"	4.884751	4.820723	4.970207	4.899195
"TC01002993.hg.1"	5.187226	5.144063	5.306794	5.074063
"TC01002994.hg.1"	4.754319	4.678372	5.003451	4.375798
"TC01002995.hg.1"	2.74029	2.947344	2.942515	2.766352
"TC01002996.hg.1"	5.904031	5.934522	5.580609	5.575887
"TC01002997.hg.1"	2.840878	3.122328	2.862681	2.902773
"TC01002998.hg.1"	5.404509	5.314919	5.649168	5.645667
"TC01003000.hg.1"	6.935676	6.830331	6.9408	6.809731
"TC01003001.hg.1"	8.248665	8.201413	7.98631	7.978106
"TC01003002.hg.1"	5.436606	5.375289	5.323162	5.333406
"TC01003003.hg.1"	4.019378	3.901804	4.095991	3.746618
"TC01003004.hg.1"	6.975138	6.91434	6.918402	6.944331
"TC01003005.hg.1"	6.810929	6.564454	6.814859	6.787478
"TC01003006.hg.1"	2.972265	2.8446	2.867805	2.876043
"TC01003007.hg.1"	3.365382	3.406686	3.193531	3.209049
"TC01003008.hg.1"	6.944151	6.907717	6.758331	6.855706
"TC01003009.hg.1"	3.942058	3.739594	3.798948	3.810672
"TC01003010.hg.1"	5.304752	5.360811	5.272038	5.276361
"TC01003011.hg.1"	8.720516	8.666554	8.789474	8.889536
"TC01003013.hg.1"	3.342257	3.343036	3.313546	3.316223
"TC01003014.hg.1"	10.94054	10.94821	10.8284	10.7991
"TC01003015.hg.1"	11.72764	11.73828	11.60985	11.59925
"TC01003016.hg.1"	8.727928	8.645332	8.300761	8.358354
"TC01003017.hg.1"	6.169524	6.072798	6.624932	6.70235
"TC01003018.hg.1"	7.012298	7.053818	6.752553	6.705889
"TC01003019.hg.1"	5.211899	5.016556	5.079535	5.110581
"TC01003020.hg.1"	3.878664	3.844415	3.778863	3.774658
"TC01003021.hg.1"	3.729259	3.76085	3.76085	3.778336
"TC01003022.hg.1"	3.36936	3.25343	3.352118	3.21251
"TC01003023.hg.1"	4.482502	4.476037	4.241256	4.342568
"TC01003024.hg.1"	5.184545	4.967326	5.051996	5.061405
"TC01003025.hg.1"	4.956162	5.354969	5.380872	5.461091
"TC01003026.hg.1"	4.2431	4.234435	4.090791	3.960015
"TC01003027.hg.1"	4.375763	4.423053	4.205023	4.220588
"TC01003028.hg.1"	4.466686	4.678537	4.516641	4.539822
"TC01003029.hg.1"	6.675523	6.657219	6.654407	6.7427
"TC01003030.hg.1"	6.369516	6.440274	6.59361	6.688517
"TC01003031.hg.1"	5.226061	5.215612	5.221443	5.044961
"TC01003032.hg.1"	6.176387	6.127917	6.211829	6.186169
"TC01003033.hg.1"	3.567801	3.467663	3.504393	3.45975
"TC01003034.hg.1"	5.242963	5.3188	5.293317	5.327196
"TC01003035.hg.1"	3.480426	3.400343	3.520531	3.48692
"TC01003036.hg.1"	5.789457	5.918766	5.872529	5.703119
"TC01003037.hg.1"	3.557591	3.450402	3.443081	3.269772
"TC01003038.hg.1"	2.619016	2.682819	2.765894	2.580658
"TC01003039.hg.1"	7.488214	7.401927	7.377897	7.400826
"TC01003040.hg.1"	3.201202	3.138225	3.06275	3.051418
"TC01003041.hg.1"	3.03054	3.038053	3.038873	3.132161
"TC01003042.hg.1"	4.283328	4.239173	4.379876	4.391066
"TC01003043.hg.1"	5.863714	5.876325	5.739232	5.700986
"TC01003044.hg.1"	7.09953	6.94824	7.034405	7.079928
"TC01003045.hg.1"	3.390994	3.546453	3.451197	3.204229
"TC01003046.hg.1"	4.063976	4.066137	4.059939	3.885168
"TC01003047.hg.1"	3.817482	3.860955	3.850675	3.831429
"TC01003048.hg.1"	3.065395	3.23004	3.100805	3.128131
"TC01003049.hg.1"	6.754743	6.601735	6.111025	6.28382
"TC01003050.hg.1"	3.835887	3.865771	3.756796	3.707154
"TC01003051.hg.1"	3.090793	3.203598	3.136656	2.977374
"TC01003052.hg.1"	4.625401	4.528845	4.628291	4.624307
"TC01003053.hg.1"	3.65122	3.596758	3.637604	3.583074
"TC01003054.hg.1"	9.165581	9.076209	9.201626	9.271183
"TC01003055.hg.1"	8.775835	8.81443	8.873771	8.844234
"TC01003056.hg.1"	4.147632	4.207101	4.235937	4.187886
"TC01003057.hg.1"	3.539424	3.44412	3.517795	3.382038
"TC01003058.hg.1"	4.095924	4.018185	4.245577	3.869594
"TC01003059.hg.1"	6.056121	6.030806	6.040484	5.879236
"TC01003060.hg.1"	2.279871	2.34401	2.496301	2.18245
"TC01003061.hg.1"	3.792889	3.893014	3.746696	3.807183
"TC01003062.hg.1"	4.495891	4.36358	4.340985	4.366085
"TC01003063.hg.1"	5.85698	4.982144	4.668333	5.171259
"TC01003064.hg.1"	5.75649	5.828291	5.646389	5.637487
"TC01003065.hg.1"	6.267437	6.27313	6.224552	6.227596
"TC01003066.hg.1"	7.537533	6.822562	6.040048	6.9338
"TC01003067.hg.1"	2.888948	2.846228	2.87457	2.757942
"TC01003068.hg.1"	4.251916	4.046763	4.137444	4.190825
"TC01003069.hg.1"	5.997364	4.849284	4.286335	4.95537
"TC01003070.hg.1"	5.166878	5.135921	5.131588	5.136431
"TC01003071.hg.1"	7.167349	7.506878	7.341218	7.058524
"TC01003072.hg.1"	7.537533	6.822562	6.040048	6.9338
"TC01003073.hg.1"	6.52593	6.456481	6.299878	6.425084
"TC01003074.hg.1"	7.167349	7.506878	7.341218	7.058524
"TC01003075.hg.1"	7.537533	6.822562	6.040048	6.9338
"TC01003076.hg.1"	7.727217	7.745539	7.679787	7.611384
"TC01003077.hg.1"	9.00856	8.727652	8.68775	8.736795
"TC01003078.hg.1"	2.919235	2.853911	2.702859	2.746111
"TC01003079.hg.1"	10.89879	11.03321	10.95351	11.02062
"TC01003080.hg.1"	6.599362	6.587202	6.572551	6.627363
"TC01003081.hg.1"	3.055999	2.994622	3.104482	3.127867
"TC01003082.hg.1"	9.056657	9.129944	9.027062	9.115603
"TC01003083.hg.1"	3.351012	3.223552	3.397272	3.254056
"TC01003084.hg.1"	4.257104	4.130177	3.742169	3.94
"TC01003085.hg.1"	8.844036	8.761826	8.442299	8.546124
"TC01003086.hg.1"	3.86027	3.606104	3.97212	3.679421
"TC01003087.hg.1"	5.293882	5.256267	5.292799	5.311152
"TC01003088.hg.1"	5.368691	5.361669	5.580391	5.209671
"TC01003089.hg.1"	5.515109	5.369872	5.32814	5.330644
"TC01003090.hg.1"	3.640386	3.688853	3.732699	3.64901
"TC01003091.hg.1"	5.523481	5.476722	5.490875	5.55864
"TC01003092.hg.1"	5.368691	5.361669	5.580391	5.209671
"TC01003093.hg.1"	5.515109	5.369872	5.32814	5.330644
"TC01003094.hg.1"	6.376181	6.108754	5.99798	6.127065
"TC01003095.hg.1"	4.881906	4.711785	4.626719	4.939088
"TC01003096.hg.1"	7.657298	7.55189	7.943681	7.987236
"TC01003097.hg.1"	5.63549	4.894915	5.524308	5.134591
"TC01003098.hg.1"	4.151597	4.138536	3.837653	4.524109
"TC01003099.hg.1"	3.423784	3.414633	3.429515	3.47517
"TC01003100.hg.1"	6.059609	5.956159	6.126628	6.04425
"TC01003101.hg.1"	4.443627	4.08892	4.530213	4.301054
"TC01003102.hg.1"	4.872094	4.967353	5.021977	5.02845
"TC01003103.hg.1"	4.151597	4.138536	3.837653	4.524109
"TC01003104.hg.1"	6.02449	6.016809	5.951777	5.951685
"TC01003105.hg.1"	10.61954	10.53943	10.54888	10.63792
"TC01003106.hg.1"	10.06177	10.12728	9.919724	9.970823
"TC01003107.hg.1"	11.52896	11.45045	11.51207	11.39414
"TC01003108.hg.1"	6.235776	6.236438	6.204168	6.282538
"TC01003109.hg.1"	4.591041	4.532091	4.461115	4.390406
"TC01003110.hg.1"	4.724243	4.655215	4.733885	4.632631
"TC01003111.hg.1"	5.29592	5.374123	5.42105	5.317822
"TC01003112.hg.1"	8.635559	8.525854	8.560368	8.652405
"TC01003113.hg.1"	3.620746	3.620746	3.610556	3.665836
"TC01003114.hg.1"	8.200751	8.179269	8.09077	8.109247
"TC01003115.hg.1"	3.464744	3.465792	3.496347	3.546429
"TC01003116.hg.1"	6.88047	7.105926	6.988779	6.968778
"TC01003117.hg.1"	11.70656	11.74215	11.70532	11.74645
"TC01003118.hg.1"	6.399564	6.944869	7.150722	7.153552
"TC01003120.hg.1"	3.32938	3.320405	3.325063	3.271219
"TC01003121.hg.1"	5.14496	5.251761	5.260392	5.295737
"TC01003122.hg.1"	3.474076	3.335141	3.334019	3.648622
"TC01003123.hg.1"	6.354848	6.401422	6.694048	6.672546
"TC01003124.hg.1"	6.86688	6.686868	6.791503	6.793923
"TC01003125.hg.1"	3.538577	3.645883	3.557508	3.475563
"TC01003126.hg.1"	3.749602	3.598399	3.802645	3.507038
"TC01003127.hg.1"	3.141278	3.290159	3.199809	3.376307
"TC01003128.hg.1"	5.687028	5.719869	5.769915	5.866158
"TC01003129.hg.1"	4.828284	4.802786	4.681147	4.474975
"TC01003130.hg.1"	3.393054	3.468766	3.517445	3.556078
"TC01003131.hg.1"	6.88047	7.105926	6.988779	6.968778
"TC01003132.hg.1"	11.70656	11.74215	11.70532	11.74645
"TC01003133.hg.1"	6.399564	6.944869	7.150722	7.153552
"TC01003135.hg.1"	3.60007	3.467726	3.631697	3.597583
"TC01003136.hg.1"	3.23448	2.982231	2.932041	3.115737
"TC01003137.hg.1"	4.888747	4.863687	5.009452	4.900821
"TC01003138.hg.1"	4.735964	4.748779	4.715024	4.751152
"TC01003139.hg.1"	4.691133	4.707237	4.696455	4.689047
"TC01003140.hg.1"	10.61954	10.53943	10.54888	10.63792
"TC01003141.hg.1"	7.261297	7.278278	7.479457	7.3489
"TC01003142.hg.1"	6.288885	6.189044	5.582475	5.258243
"TC01003143.hg.1"	10.89879	11.03321	10.95351	11.02062
"TC01003144.hg.1"	6.692656	6.594845	6.711071	6.729758
"TC01003145.hg.1"	3.055999	2.994622	3.104482	3.127867
"TC01003146.hg.1"	9.056657	9.129944	9.027062	9.115603
"TC01003147.hg.1"	6.008644	6.091153	5.953659	6.078659
"TC01003148.hg.1"	3.458895	3.523379	3.567441	3.489709
"TC01003149.hg.1"	6.900022	6.97817	6.926199	6.862226
"TC01003150.hg.1"	5.344236	5.305478	5.249217	5.367494
"TC01003151.hg.1"	6.740578	6.884661	6.963979	6.923522
"TC01003152.hg.1"	9.356734	9.397214	9.119394	9.183112
"TC01003153.hg.1"	6.740578	6.884661	6.963979	6.923522
"TC01003154.hg.1"	8.744385	8.822531	8.53592	8.713387
"TC01003155.hg.1"	3.218507	3.436329	3.287665	3.172712
"TC01003156.hg.1"	7.067224	7.204602	7.230794	7.126722
"TC01003157.hg.1"	9.154659	9.081441	9.082602	9.17185
"TC01003158.hg.1"	6.736718	6.506844	6.877871	6.987988
"TC01003159.hg.1"	9.55217	9.589067	9.546114	9.541652
"TC01003160.hg.1"	4.230464	3.75538	3.934956	3.489902
"TC01003161.hg.1"	2.881513	2.859067	2.882185	2.948808
"TC01003162.hg.1"	11.70713	11.75084	11.70034	11.74253
"TC01003163.hg.1"	6.428223	6.636604	6.114314	6.405904
"TC01003164.hg.1"	5.565555	5.33637	5.639605	5.359746
"TC01003165.hg.1"	3.326755	3.483038	3.507213	3.391104
"TC01003166.hg.1"	9.825116	9.891529	9.899281	9.86407
"TC01003167.hg.1"	7.907768	7.77995	7.98818	8.06523
"TC01003168.hg.1"	5.737198	5.827256	6.048816	6.100919
"TC01003169.hg.1"	4.298133	3.985603	3.688844	4.008927
"TC01003170.hg.1"	4.225099	4.260072	4.655041	4.559182
"TC01003171.hg.1"	3.996209	4.063372	4.018582	3.938988
"TC01003172.hg.1"	6.92724	6.791745	7.058311	7.109697
"TC01003173.hg.1"	6.742286	6.403044	6.493132	6.613732
"TC01003174.hg.1"	7.568432	7.47249	7.214087	7.188782
"TC01003175.hg.1"	11.34323	11.29933	11.08003	11.12732
"TC01003176.hg.1"	7.452821	7.545566	7.855318	7.810098
"TC01003177.hg.1"	4.683993	4.642026	5.017269	4.691919
"TC01003178.hg.1"	5.629004	5.648761	5.410739	5.762492
"TC01003179.hg.1"	5.579224	5.334075	5.639605	5.359746
"TC01003180.hg.1"	4.963695	5.273371	5.196967	5.143128
"TC01003181.hg.1"	3.326755	3.483038	3.507213	3.391104
"TC01003182.hg.1"	10.1772	10.28132	10.40364	10.50568
"TC01003183.hg.1"	7.224242	7.104167	7.274256	7.406446
"TC01003184.hg.1"	5.870492	6.165507	6.321526	6.263267
"TC01003185.hg.1"	4.129129	4.067721	3.947709	3.860661
"TC01003186.hg.1"	4.204906	4.242661	4.636297	4.471348
"TC01003187.hg.1"	4.669914	4.697836	4.690174	4.828327
"TC01003188.hg.1"	8.367679	8.213063	8.30302	8.572856
"TC01003189.hg.1"	9.55984	9.307823	9.294481	9.465614
"TC01003190.hg.1"	9.303143	9.307515	9.215649	9.400759
"TC01003191.hg.1"	8.159225	7.953938	8.042349	8.06771
"TC01003192.hg.1"	8.275584	8.053828	8.012319	8.160981
"TC01003193.hg.1"	7.318586	7.318525	7.214558	7.251229
"TC01003194.hg.1"	8.828467	8.734125	9.080689	9.239877
"TC01003195.hg.1"	6.080592	6.04256	6.145917	6.059645
"TC01003196.hg.1"	8.111254	8.174664	8.195936	8.279686
"TC01003197.hg.1"	5.688945	5.709206	5.955072	5.994361
"TC01003198.hg.1"	7.178258	7.118444	7.129093	7.237111
"TC01003199.hg.1"	5.846025	5.70857	5.644866	5.698337
"TC01003200.hg.1"	8.922879	8.97046	8.732633	8.637818
"TC01003201.hg.1"	7.476238	7.507318	7.488602	7.55375
"TC01003202.hg.1"	10.91846	10.86283	10.79229	10.73457
"TC01003203.hg.1"	5.938083	6.079426	6.055016	5.829554
"TC01003204.hg.1"	5.329979	5.184979	5.438716	5.261268
"TC01003205.hg.1"	9.675605	9.556797	9.687682	9.767133
"TC01003206.hg.1"	4.524852	4.560743	4.350793	4.514103
"TC01003207.hg.1"	8.349749	8.293296	8.210883	8.346952
"TC01003208.hg.1"	7.108436	7.260781	7.873898	7.973134
"TC01003209.hg.1"	2.715182	2.606699	2.570115	2.673553
"TC01003210.hg.1"	4.804854	4.984462	4.95213	4.947404
"TC01003211.hg.1"	5.12135	5.125094	4.951012	5.187553
"TC01003212.hg.1"	7.98534	7.99392	7.908578	7.957785
"TC01003213.hg.1"	3.379644	3.241425	3.127629	3.540819
"TC01003214.hg.1"	3.250991	3.115503	3.403458	3.245086
"TC01003215.hg.1"	9.256467	9.220161	9.063825	9.11032
"TC01003216.hg.1"	6.425969	6.478262	6.502148	6.511252
"TC01003217.hg.1"	4.230019	4.092994	4.131652	4.109288
"TC01003218.hg.1"	8.195279	8.088693	7.89278	8.026041
"TC01003219.hg.1"	6.111601	6.127406	6.196399	6.109528
"TC01003220.hg.1"	5.335323	5.505057	5.274053	5.223688
"TC01003222.hg.1"	5.177811	5.105119	4.906835	5.051802
"TC01003223.hg.1"	7.272287	7.252417	7.364121	7.480243
"TC01003224.hg.1"	6.975627	6.795931	7.045404	7.099063
"TC01003225.hg.1"	6.953783	7.029851	7.016881	6.977492
"TC01003226.hg.1"	5.629949	5.680387	5.628278	5.595338
"TC01003227.hg.1"	8.558065	8.453387	8.558087	8.653719
"TC01003228.hg.1"	4.248765	4.558899	4.409161	4.706136
"TC01003229.hg.1"	6.389266	6.397011	6.28836	6.328713
"TC01003230.hg.1"	4.009958	3.947928	3.946827	4.00978
"TC01003231.hg.1"	5.943728	5.958337	5.926009	5.88756
"TC01003232.hg.1"	2.942385	3.141766	2.485519	2.886302
"TC01003233.hg.1"	7.805844	7.749011	7.698027	7.743857
"TC01003235.hg.1"	5.066662	5.256886	5.220157	4.982112
"TC01003236.hg.1"	5.666945	5.683865	6.242098	6.057689
"TC01003237.hg.1"	3.826041	3.839645	3.942684	3.766801
"TC01003238.hg.1"	6.850636	6.712731	6.523026	6.382727
"TC01003239.hg.1"	8.378469	8.405827	8.617414	8.611252
"TC01003240.hg.1"	10.26444	10.25594	10.28919	10.16735
"TC01003241.hg.1"	3.420659	3.471418	3.360557	3.371375
"TC01003242.hg.1"	4.460662	4.193164	4.167459	4.539955
"TC01003243.hg.1"	2.909782	3.14184	3.019947	3.032086
"TC01003244.hg.1"	3.519845	3.146007	3.416913	3.386189
"TC01003245.hg.1"	4.377119	4.432514	4.426989	4.47651
"TC01003246.hg.1"	3.072298	2.922329	2.973	3.004832
"TC01003247.hg.1"	5.093106	5.471706	5.362971	5.21539
"TC01003248.hg.1"	5.006745	5.041471	4.975296	4.942103
"TC01003249.hg.1"	6.24192	6.187301	6.236937	5.996267
"TC01003250.hg.1"	6.279932	6.697945	6.754237	6.563903
"TC01003251.hg.1"	5.627192	5.662323	5.593414	5.739992
"TC01003252.hg.1"	2.815596	2.886158	2.844303	3.049287
"TC01003253.hg.1"	4.062544	4.004196	4.515558	3.976939
"TC01003255.hg.1"	3.553022	3.600481	3.651341	3.718066
"TC01003256.hg.1"	4.0158	4.077869	3.984691	3.85587
"TC01003257.hg.1"	4.104519	4.483533	4.291038	3.99737
"TC01003258.hg.1"	5.045105	5.013291	5.071423	4.904188
"TC01003259.hg.1"	4.513236	4.476965	4.42208	4.353597
"TC01003260.hg.1"	2.907567	3.225794	3.092253	2.958765
"TC01003261.hg.1"	4.235199	4.049447	4.147306	4.028154
"TC01003262.hg.1"	4.171943	4.207891	4.234149	3.976705
"TC01003263.hg.1"	3.16716	3.252126	3.319174	3.311262
"TC01003264.hg.1"	7.695004	7.580175	7.68735	7.754148
"TC01003265.hg.1"	4.038213	3.93726	4.057261	3.84362
"TC01003266.hg.1"	4.768956	5.003429	4.850227	4.958014
"TC01003267.hg.1"	5.320632	5.251637	5.316674	5.296886
"TC01003268.hg.1"	7.813539	7.838149	8.126031	8.218501
"TC01003269.hg.1"	8.576731	8.643485	8.693844	8.663003
"TC01003270.hg.1"	5.804647	5.826962	5.758206	5.76366
"TC01003271.hg.1"	6.804155	6.790543	6.784918	6.831404
"TC01003272.hg.1"	4.763476	4.662057	4.489559	4.395011
"TC01003273.hg.1"	10.57267	10.51577	10.57419	10.61761
"TC01003274.hg.1"	4.751346	4.884604	5.681052	5.613618
"TC01003275.hg.1"	3.870035	3.584726	3.656971	3.719213
"TC01003276.hg.1"	3.535482	3.423416	3.459536	3.332525
"TC01003277.hg.1"	9.010585	9.094708	9.626796	9.570979
"TC01003278.hg.1"	8.908229	8.779119	9.086234	9.137687
"TC01003279.hg.1"	6.810993	6.859432	6.75769	6.751538
"TC01003280.hg.1"	7.815876	7.830904	7.795086	7.885836
